timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:23:54.331Z,141.23.28.210,·······A····,1514,310
2025-07-10T13:23:54.331Z,141.23.28.210,·······A····,1514,311
2025-07-10T13:23:54.331Z,141.23.28.210,·······A····,1514,312
2025-07-10T13:23:54.331Z,141.23.28.210,·······AP···,1401,313
2025-07-10T13:23:54.334Z,141.23.28.212,·······A····,66,314
2025-07-10T13:23:54.337Z,141.23.28.212,·······AP···,118,315
2025-07-10T13:23:54.337Z,141.23.28.210,·······A····,66,316
2025-07-10T13:23:54.337Z,141.23.28.210,·······AP···,105,317
2025-07-10T13:23:54.352Z,141.23.28.212,·······AP···,124,318
2025-07-10T13:23:54.352Z,141.23.28.210,·······A····,66,319
2025-07-10T13:23:54.352Z,141.23.28.210,·······AP···,118,320
2025-07-10T13:23:54.353Z,141.23.28.212,·······AP···,105,321
2025-07-10T13:23:54.353Z,141.23.28.210,·······A····,66,322
2025-07-10T13:23:56.461Z,141.23.28.210,·······A····,1514,323
2025-07-10T13:23:56.461Z,141.23.28.210,·······A····,1514,324
2025-07-10T13:23:56.461Z,141.23.28.210,·······A····,1514,325
